species,subject,time,hemisphere,gm_or_wm,sulcus,index_number,x,y,z
macaque,8,24months,lh,wh,ip,9,9.952091217041016,30.98433494567871,47.816429138183594
macaque,8,24months,lh,wh,la,1,4.433116436004639,-5.702447891235352,-12.021240234375
macaque,8,24months,lh,wh,la,2,26.077228546142578,-11.589798927307129,-9.612517356872559
macaque,8,24months,lh,wh,la,3,30.886375427246094,-11.232908248901367,-5.303661346435547
macaque,8,24months,lh,wh,la,4,31.847108840942383,-7.0969319343566895,1.6800041198730469
macaque,8,24months,lh,wh,la,5,28.356338500976562,-0.9005126357078552,14.646252632141113
macaque,8,24months,lh,wh,la,6,23.780874252319336,0.544793426990509,19.950254440307617
macaque,8,24months,lh,wh,la,7,19.95465087890625,3.871274471282959,26.034109115600586
macaque,8,24months,lh,wh,la,8,21.08697509765625,7.64243221282959,32.92672348022461
macaque,8,24months,lh,wh,la,9,22.884403228759766,8.511614799499512,38.85152816772461
macaque,8,24months,lh,wh,la,10,24.269546508789062,8.991558074951172,42.47187805175781
macaque,8,24months,lh,wh,lu,1,41.55002975463867,29.5487003326416,27.033109664916992
macaque,8,24months,lh,wh,lu,2,33.8897819519043,28.341327667236328,30.852901458740234
macaque,8,24months,lh,wh,lu,3,27.692907333374023,30.6190242767334,35.3790397644043
macaque,8,24months,lh,wh,lu,4,22.730712890625,34.44696807861328,38.63507080078125
macaque,8,24months,lh,wh,lu,5,17.575469970703125,33.829612731933594,43.406005859375
macaque,8,24months,lh,wh,lu,6,13.962311744689941,30.80028533935547,47.004669189453125
macaque,8,24months,lh,wh,lu,7,10.23302173614502,31.027116775512695,48.074440002441406
macaque,8,24months,lh,wh,of,1,2.9358932971954346,-51.80739974975586,-9.334959030151367
macaque,8,24months,lh,wh,of,2,2.4740982055664062,-45.7646369934082,-5.073000431060791
macaque,8,24months,lh,wh,of,3,2.89302921295166,-39.87313461303711,-2.659564256668091
macaque,8,24months,lh,wh,of,4,3.7670738697052,-33.78175354003906,-1.2159323692321777
macaque,8,24months,lh,wh,of,5,4.964627742767334,-29.360050201416016,-2.9904041290283203
macaque,8,24months,lh,wh,po,1,10.093574523925781,41.32563781738281,36.66205978393555
macaque,8,24months,lh,wh,po,2,11.924583435058594,39.33519744873047,37.82060623168945
macaque,8,24months,lh,wh,po,3,14.898391723632812,35.17521667480469,38.46651077270508
macaque,8,24months,lh,wh,po,4,11.485644340515137,33.26481628417969,41.551795959472656
macaque,8,24months,lh,wh,po,5,9.69729995727539,31.26646614074707,45.92924499511719
macaque,8,24months,lh,wh,po,6,10.290518760681152,30.938491821289062,48.04197311401367
macaque,8,24months,lh,wh,pr,1,5.007479190826416,-51.72639846801758,-3.262993335723877
macaque,8,24months,lh,wh,pr,2,8.374653816223145,-46.33705139160156,1.3897147178649902
macaque,8,24months,lh,wh,pr,3,11.894842147827148,-38.27950668334961,7.666947364807129
macaque,8,24months,lh,wh,pr,4,17.594457626342773,-34.266075134277344,12.845409393310547
macaque,8,24months,lh,wh,pr,5,23.33501434326172,-33.37726593017578,17.438278198242188
macaque,8,24months,lh,wh,st,1,26.40329360961914,-6.546781539916992,-17.276914596557617
macaque,8,24months,lh,wh,st,2,27.90764808654785,-3.0224759578704834,-12.778823852539062
macaque,8,24months,lh,wh,st,3,29.161422729492188,2.469817876815796,-7.482296943664551
macaque,8,24months,lh,wh,st,4,31.025251388549805,5.481117248535156,-1.1483253240585327
macaque,8,24months,lh,wh,st,5,30.205774307250977,9.483983039855957,10.744894981384277
macaque,8,24months,lh,wh,st,6,27.51384735107422,10.89359188079834,20.14446258544922
macaque,8,24months,lh,wh,st,7,24.839780807495117,15.070929527282715,25.240280151367188
macaque,8,24months,lh,wh,st,8,19.364770889282227,17.52616310119629,32.009429931640625
macaque,8,24months,lh,wh,st,10,14.772870063781738,16.70041847229004,41.19289779663086
macaque,8,24months,lh,wh,st,11,12.37447738647461,20.438600540161133,47.849525451660156
macaque,8,24months,central,pi,fl,1,-6.326280117034912,-8.875685691833496,51.55421447753906
macaque,8,24months,central,pi,fl,2,-5.941924095153809,-19.071828842163086,45.37651443481445
macaque,8,24months,central,pi,fl,3,-6.726923942565918,-28.876203536987305,37.78373336791992
macaque,8,24months,central,pi,fl,4,-7.994809150695801,-38.42839813232422,31.66156005859375
macaque,8,24months,central,pi,fl,5,-8.618630409240723,-45.704654693603516,24.590383529663086
macaque,8,24months,central,pi,fl,6,-7.723522663116455,-50.68517303466797,17.46538543701172
macaque,8,24months,central,pi,fl,7,-7.231372356414795,-54.8942985534668,8.39681339263916
macaque,8,24months,central,pi,fl,8,-6.388933181762695,-59.11648941040039,-1.2895617485046387
macaque,8,24months,central,pi,fl,9,-5.925174236297607,-61.167179107666016,-9.584156036376953
macaque,8,24months,central,pi,fl,10,-4.761511325836182,-57.07514953613281,-20.592065811157227
macaque,8,24months,central,pi,ol,1,4.586330413818359,61.61432647705078,31.19628143310547
macaque,8,24months,central,pi,ol,2,4.694703578948975,59.85567092895508,38.828887939453125
macaque,8,24months,central,pi,ol,3,4.718573093414307,56.898231506347656,45.06406784057617
macaque,8,24months,central,pi,ol,4,1.6421312093734741,50.15428924560547,51.92894744873047
macaque,8,24months,central,pi,ol,5,-1.121739149093628,38.9001350402832,55.124168395996094
macaque,8,24months,central,pi,ol,6,-1.8434693813323975,30.936111450195312,56.12474822998047
macaque,8,24months,central,pi,pl,1,-2.4891879558563232,30.760652542114258,56.375762939453125
macaque,8,24months,central,pi,pl,2,-2.916393995285034,25.81568145751953,57.12517547607422
macaque,8,24months,central,pi,pl,3,-4.31146240234375,20.686796188354492,57.933475494384766
macaque,8,24months,central,pi,pl,4,-4.831658840179443,12.392007827758789,57.37810516357422
macaque,8,24months,central,pi,pl,5,-5.673850059509277,4.2982354164123535,54.75566482543945
macaque,8,24months,central,pi,pl,6,-4.882853031158447,-2.3108534812927246,54.65327453613281
macaque,8,24months,central,pi,pl,7,-6.089409828186035,-8.762380599975586,51.59589385986328
macaque,8,24months,rh,pi,arc,1,-26.681730270385742,-39.25852584838867,20.62620735168457
macaque,8,24months,rh,pi,arc,2,-29.538137435913086,-32.533485412597656,23.030723571777344
macaque,8,24months,rh,pi,arc,3,-34.375553131103516,-25.50029182434082,24.46168327331543
macaque,8,24months,rh,pi,arc,4,-38.7625732421875,-23.321096420288086,20.85222625732422
macaque,8,24months,rh,pi,arc,5,-43.02747344970703,-22.332725524902344,14.684732437133789
macaque,8,24months,rh,pi,arc,6,-43.842071533203125,-25.191696166992188,6.321402072906494
macaque,8,24months,rh,pi,arc,7,-44.101104736328125,-26.03278160095215,0.6659569144248962
macaque,8,24months,rh,pi,arc,8,-45.176841735839844,-25.726924896240234,-5.046056270599365
macaque,8,24months,rh,pi,cb,1,4.36327600479126,59.584129333496094,25.987695693969727
macaque,8,24months,rh,pi,cb,2,-4.136595249176025,61.39543914794922,23.654815673828125
macaque,8,24months,rh,pi,cb,3,-12.904009819030762,62.709747314453125,17.852005004882812
macaque,8,24months,rh,pi,cb,4,-22.585060119628906,59.77117919921875,14.093877792358398
macaque,8,24months,rh,pi,cb,5,-29.9330997467041,56.22703552246094,10.977866172790527
macaque,8,24months,rh,pi,cb,6,-35.372562408447266,50.32057571411133,7.363671779632568
macaque,8,24months,rh,pi,cb,7,-32.43018341064453,46.196956634521484,2.222557544708252
macaque,8,24months,rh,pi,cb,8,-25.987754821777344,42.509193420410156,-2.3793396949768066
macaque,8,24months,rh,pi,cb,9,-19.771984100341797,37.86868667602539,-6.498490810394287
macaque,8,24months,rh,pi,cb,10,-14.070603370666504,38.77034378051758,-9.533308982849121
macaque,8,24months,rh,pi,cb,11,-9.013351440429688,44.41527557373047,-8.58301067352295
macaque,8,24months,rh,pi,ce,1,-12.723247528076172,-8.729737281799316,50.923221588134766
macaque,8,24months,rh,pi,ce,2,-17.902294158935547,-9.252948760986328,47.85292053222656
macaque,8,24months,rh,pi,ce,4,-24.40985679626465,-9.947349548339844,43.485408782958984
macaque,8,24months,rh,pi,ce,5,-29.140798568725586,-10.020806312561035,41.76606750488281
macaque,8,24months,rh,pi,ce,6,-36.02996826171875,-11.7433443069458,35.37149429321289
macaque,8,24months,rh,pi,ce,7,-38.98099899291992,-13.180682182312012,30.807788848876953
macaque,8,24months,rh,pi,ce,8,-42.89900588989258,-13.737278938293457,25.3375186920166
macaque,8,24months,rh,pi,ce,9,-46.34866714477539,-10.772515296936035,22.453954696655273
macaque,8,24months,rh,pi,ce,10,-49.238548278808594,-6.766568183898926,18.484678268432617
macaque,8,24months,rh,pi,ce,11,-51.5205078125,-3.942272186279297,16.876794815063477
macaque,8,24months,rh,pi,di,1,-22.362913131713867,-21.76148223876953,36.31756591796875
macaque,8,24months,rh,pi,di,2,-21.371246337890625,-17.53341293334961,41.02658462524414
macaque,8,24months,rh,pi,di,3,-23.06504249572754,-13.941341400146484,43.98564529418945
macaque,8,24months,rh,pi,io,1,-48.23758316040039,28.783843994140625,26.929180145263672
macaque,8,24months,rh,pi,io,2,-47.84307098388672,30.9724178314209,23.005382537841797
macaque,8,24months,rh,pi,io,3,-46.14790344238281,34.3265380859375,17.969411849975586
macaque,8,24months,rh,pi,io,4,-44.65442657470703,40.764625549316406,18.019649505615234
macaque,8,24months,rh,pi,io,5,-41.660091400146484,47.813629150390625,21.163623809814453
macaque,8,24months,rh,pi,io,6,-35.26551055908203,53.7234992980957,22.60533905029297
macaque,8,24months,rh,pi,io,7,-30.465627670288086,59.209407806396484,23.117521286010742
macaque,8,24months,rh,pi,io,8,-24.27203941345215,62.00715637207031,23.26578712463379
macaque,8,24months,rh,pi,io,9,-20.825559616088867,63.670101165771484,22.06585121154785
macaque,8,24months,rh,pi,ip,1,-43.74583053588867,-5.1724748611450195,31.03131866455078
macaque,8,24months,rh,pi,ip,2,-42.696495056152344,-0.9867122769355774,32.916648864746094
macaque,8,24months,rh,pi,ip,3,-37.23109817504883,1.1890074014663696,40.48046875
macaque,8,24months,rh,pi,ip,4,-32.86711502075195,3.329434633255005,44.517520904541016
macaque,8,24months,rh,pi,ip,5,-28.514415740966797,5.483323097229004,48.075904846191406
macaque,8,24months,rh,pi,ip,6,-26.000587463378906,10.474125862121582,51.83867645263672
macaque,8,24months,rh,pi,ip,7,-19.7718563079834,16.93257713317871,54.38649368286133
macaque,8,24months,rh,pi,ip,8,-15.313141822814941,23.065549850463867,56.63078308105469
macaque,8,24months,rh,pi,ip,9,-10.387372970581055,28.438644409179688,55.4065055847168
macaque,8,24months,rh,pi,la,1,-8.675289154052734,-5.551082611083984,-11.727425575256348
macaque,8,24months,rh,pi,la,2,-20.156105041503906,-10.019286155700684,-13.951057434082031
macaque,8,24months,rh,pi,la,3,-31.343597412109375,-14.034811973571777,-15.960970878601074
macaque,8,24months,rh,pi,la,4,-38.53471755981445,-15.399043083190918,-15.765162467956543
macaque,8,24months,rh,pi,la,5,-47.75825881958008,-11.80080795288086,-9.781021118164062
macaque,8,24months,rh,pi,la,6,-52.20930480957031,-1.8255573511123657,2.2213358879089355
macaque,8,24months,rh,pi,la,7,-52.646568298339844,4.459885120391846,10.987199783325195
macaque,8,24months,rh,pi,la,8,-50.528907775878906,6.545925140380859,20.095895767211914
macaque,8,24months,rh,pi,la,9,-47.198795318603516,9.713747024536133,29.588253021240234
macaque,8,24months,rh,pi,la,10,-40.81959915161133,12.427501678466797,36.79378128051758
macaque,8,24months,rh,pi,la,11,-37.2994270324707,18.172075271606445,41.75227737426758
macaque,8,24months,rh,pi,lu,1,-46.16344451904297,36.59762954711914,23.98032569885254
macaque,8,24months,rh,pi,lu,3,-44.40133285522461,34.685890197753906,31.03386116027832
macaque,8,24months,rh,pi,lu,4,-42.2608528137207,33.171566009521484,36.12269592285156
macaque,8,24months,rh,pi,lu,5,-38.80143356323242,31.90322494506836,40.462554931640625
macaque,8,24months,rh,pi,lu,7,-33.65933609008789,31.431903839111328,45.45111846923828
macaque,8,24months,rh,pi,lu,8,-29.627437591552734,31.67103385925293,48.64606857299805
macaque,8,24months,rh,pi,lu,9,-25.57286262512207,32.33573532104492,51.61856460571289
macaque,8,24months,rh,pi,lu,11,-17.709096908569336,33.01704406738281,55.397789001464844
macaque,8,24months,rh,pi,lu,12,-13.195866584777832,29.83353042602539,57.88627243041992
macaque,8,24months,rh,pi,of,1,-14.999246597290039,-51.122928619384766,-15.21098518371582
macaque,8,24months,rh,pi,of,2,-11.44405460357666,-43.7330322265625,-16.81093406677246
macaque,8,24months,rh,pi,of,3,-14.078288078308105,-40.53325653076172,-10.578750610351562
macaque,8,24months,rh,pi,of,4,-15.252092361450195,-33.024688720703125,-7.678738594055176
macaque,8,24months,rh,pi,of,5,-14.708686828613281,-27.434534072875977,-9.024750709533691
macaque,8,24months,rh,pi,po,1,-1.6881937980651855,31.897872924804688,54.78492736816406
macaque,8,24months,rh,pi,po,2,-5.750224590301514,31.236406326293945,56.09028625488281
macaque,8,24months,rh,pi,po,3,-11.354127883911133,30.845537185668945,57.30161666870117
macaque,8,24months,rh,pi,po,4,-13.023709297180176,30.821821212768555,55.16429138183594
macaque,8,24months,rh,pi,pr,1,-15.34715461730957,-58.84659194946289,-11.228520393371582
macaque,8,24months,rh,pi,pr,2,-19.887990951538086,-55.955955505371094,-6.856786727905273
macaque,8,24months,rh,pi,pr,3,-25.96675682067871,-53.948219299316406,-2.9422738552093506
macaque,8,24months,rh,pi,pr,4,-31.550582885742188,-50.15938949584961,2.211535692214966
macaque,8,24months,rh,pi,pr,5,-35.027671813964844,-41.58708953857422,7.359803199768066
macaque,8,24months,rh,pi,pr,6,-36.62656784057617,-34.29476547241211,12.29310131072998
macaque,8,24months,rh,pi,pr,7,-37.283538818359375,-28.83673667907715,16.678272247314453
macaque,8,24months,rh,pi,st,1,-29.413644790649414,-1.9022279977798462,-30.29974937438965
macaque,8,24months,rh,pi,st,2,-38.51852798461914,-0.22545666992664337,-23.168067932128906
macaque,8,24months,rh,pi,st,3,-45.03289031982422,3.027214527130127,-17.182861328125
macaque,8,24months,rh,pi,st,4,-49.12493133544922,8.038159370422363,-8.917420387268066
macaque,8,24months,rh,pi,st,5,-51.09941864013672,12.335001945495605,0.1802486777305603
macaque,8,24months,rh,pi,st,6,-52.85072326660156,15.863900184631348,13.133628845214844
macaque,8,24months,rh,pi,st,7,-50.34022521972656,16.945444107055664,23.103254318237305
macaque,8,24months,rh,pi,st,8,-45.018924713134766,19.457965850830078,34.23183059692383
macaque,8,24months,rh,pi,st,9,-36.258445739746094,21.607053756713867,42.53736877441406
macaque,8,24months,rh,pi,st,10,-32.34953308105469,21.428150177001953,46.5579948425293
macaque,8,24months,rh,pi,st,11,-26.432830810546875,22.90285873413086,50.93751525878906
macaque,8,24months,rh,pi,st,12,-21.67292022705078,25.66168212890625,53.79021072387695
macaque,8,24months,rh,wh,arc,1,-21.789636611938477,-36.719505310058594,18.214269638061523
macaque,8,24months,rh,wh,arc,2,-20.581579208374023,-29.03153419494629,18.002674102783203
macaque,8,24months,rh,wh,arc,3,-22.114898681640625,-22.29189109802246,17.451297760009766
macaque,8,24months,rh,wh,arc,4,-26.789077758789062,-18.553190231323242,14.256692886352539
macaque,8,24months,rh,wh,arc,5,-31.047422409057617,-18.776714324951172,8.774118423461914
macaque,8,24months,rh,wh,arc,6,-33.66189193725586,-23.351215362548828,2.434589385986328
macaque,8,24months,rh,wh,arc,7,-37.13723373413086,-25.207050323486328,-2.956275463104248
macaque,8,24months,rh,wh,ca,1,-24.351612091064453,26.065364837646484,19.48727035522461
macaque,8,24months,rh,wh,ca,2,-24.93206787109375,28.826202392578125,24.119606018066406
macaque,8,24months,rh,wh,ca,3,-25.663042068481445,32.68656539916992,26.80782699584961
macaque,8,24months,rh,wh,ca,4,-25.046207427978516,35.51773452758789,28.470224380493164
macaque,8,24months,rh,wh,ca,5,-24.758825302124023,39.231197357177734,30.629648208618164
macaque,8,24months,rh,wh,ca,6,-24.596481323242188,41.7186164855957,32.253021240234375
macaque,8,24months,rh,wh,ca,12,-25.182498931884766,45.45340347290039,35.03081512451172
macaque,8,24months,rh,wh,ca,13,-22.852699279785156,49.306941986083984,37.21298599243164
macaque,8,24months,rh,wh,ca,14,-19.754589080810547,51.39727783203125,37.88936996459961
macaque,8,24months,rh,wh,ca,15,-17.149221420288086,53.491798400878906,38.79835510253906
macaque,8,24months,rh,wh,ca,16,-14.038243293762207,55.305049896240234,39.455039978027344
macaque,8,24months,rh,wh,ca,18,-8.879402160644531,57.09076690673828,39.521976470947266
macaque,8,24months,rh,wh,ca,19,-4.5209784507751465,58.2917366027832,38.14148712158203
macaque,8,24months,rh,wh,ce,1,-11.668082237243652,-4.843702793121338,46.85747528076172
macaque,8,24months,rh,wh,ce,2,-13.956892013549805,-4.035102844238281,41.9525260925293
macaque,8,24months,rh,wh,ce,3,-19.929182052612305,-3.537152051925659,38.59897232055664
macaque,8,24months,rh,wh,ce,4,-22.996835708618164,-2.766056537628174,33.90669631958008
macaque,8,24months,rh,wh,ce,5,-26.62350082397461,-5.405895709991455,28.177230834960938
macaque,8,24months,rh,wh,ce,6,-30.992490768432617,-6.722690582275391,22.42022132873535
macaque,8,24months,rh,wh,ce,7,-37.16504669189453,-5.66431188583374,19.445539474487305
macaque,8,24months,rh,wh,ce,8,-45.014503479003906,-2.5412819385528564,15.748143196105957
macaque,8,24months,rh,wh,ci,1,-14.540543556213379,7.224363803863525,50.9874153137207
macaque,8,24months,rh,wh,ci,2,-17.099990844726562,5.590996265411377,46.88704299926758
macaque,8,24months,rh,wh,ci,3,-17.45689582824707,4.5485920906066895,41.96171951293945
macaque,8,24months,rh,wh,ci,4,-17.092655181884766,3.5084662437438965,36.242393493652344
macaque,8,24months,rh,wh,ci,5,-16.5323486328125,1.1684004068374634,30.042856216430664
macaque,8,24months,rh,wh,ci,6,-16.974868774414062,-9.01684284210205,26.813085556030273
macaque,8,24months,rh,wh,ci,7,-17.94405746459961,-17.663570404052734,25.377363204956055
macaque,8,24months,rh,wh,ci,8,-16.14362907409668,-24.361635208129883,20.575904846191406
macaque,8,24months,rh,wh,ci,9,-16.659412384033203,-30.411365509033203,15.255687713623047
